State,Date,Consumption
Mountain,01/06/21,89897.048
Mountain,01/05/21,70691.113
Mountain,01/04/21,63344.958
Mountain,01/03/21,59372.838
Mountain,01/02/21,52836.619
Mountain,01/01/21,69401.414
Mountain,01/12/20,72816.772
Mountain,01/11/20,65153.338
Mountain,01/10/20,81021.114
Mountain,01/09/20,92111.886
Mountain,01/08/20,109837.982
Mountain,01/07/20,103241.904
Mountain,01/06/20,79467
Mountain,01/05/20,68639.955
Mountain,01/04/20,61804.434
Mountain,01/03/20,64553.335
Mountain,01/02/20,68313.947
Mountain,01/01/20,72014.856
Mountain,01/12/19,77809.151
Mountain,01/11/19,67572.647
Mountain,01/10/19,72802.266
Mountain,01/09/19,83481.183
Mountain,01/08/19,104435.071
Mountain,01/07/19,100508.228
Mountain,01/06/19,77459.131
Mountain,01/05/19,60087.605
Mountain,01/04/19,59885.348
Mountain,01/03/19,62594.737
Mountain,01/02/19,60437.095
Mountain,01/01/19,64170.95
Mountain,01/12/18,65851.988
Mountain,01/11/18,61486.877
Mountain,01/10/18,68600.068
Mountain,01/09/18,85653.405
Mountain,01/08/18,96351.144
Mountain,01/07/18,98755.577
Mountain,01/06/18,74432.088
Mountain,01/05/18,59130.05
Mountain,01/04/18,50536.18
Mountain,01/03/18,44986.142
Mountain,01/02/18,46016.872
Mountain,01/01/18,48870.116
Mountain,01/12/17,53146.5
Mountain,01/11/17,43661.336
Mountain,01/10/17,54523.498
Mountain,01/09/17,64722.37
Mountain,01/08/17,81927.543
Mountain,01/07/17,87496.079
Mountain,01/06/17,68342.804
Mountain,01/05/17,50089.871
Mountain,01/04/17,40974.763
Mountain,01/03/17,33785.218
Mountain,01/02/17,33584.277
Mountain,01/01/17,48982.527
Mountain,01/12/16,45810.529
Mountain,01/11/16,43467.583
Mountain,01/10/16,54805.475
Mountain,01/09/16,67466.61
Mountain,01/08/16,86935.877
Mountain,01/07/16,89522.92
Mountain,01/06/16,79117.698
Mountain,01/05/16,58798.124
Mountain,01/04/16,54716.691
Mountain,01/03/16,49984.417
Mountain,01/02/16,46756.123
Mountain,01/01/16,56086.78
Mountain,01/12/15,60333.516
Mountain,01/11/15,56280.824
Mountain,01/10/15,64239.511
Mountain,01/09/15,75445.293
Mountain,01/08/15,90436.785
Mountain,01/07/15,81466.579
Mountain,01/06/15,76175.677
Mountain,01/05/15,45672.844
Mountain,01/04/15,46861.583
Mountain,01/03/15,41123.684
Mountain,01/02/15,37911.795
Mountain,01/01/15,44703.608
Mountain,01/12/14,44932.097
Mountain,01/11/14,49486.293
Mountain,01/10/14,56557.024
Mountain,01/09/14,68005.921
Mountain,01/08/14,75519.79
Mountain,01/07/14,79016.245
Mountain,01/06/14,59196.822
Mountain,01/05/14,46224.247
Mountain,01/04/14,36116.46
Mountain,01/03/14,34264.487
Mountain,01/02/14,38420.717
Mountain,01/01/14,41890.285
Mountain,01/12/13,58503.297
Mountain,01/11/13,43033.407
Mountain,01/10/13,46176.278
Mountain,01/09/13,65962.855
Mountain,01/08/13,81917.114
Mountain,01/07/13,84026.55
Mountain,01/06/13,65177.855
Mountain,01/05/13,41446.882
Mountain,01/04/13,40685.805
Mountain,01/03/13,39445.833
Mountain,01/02/13,37793.77
Mountain,01/01/13,46696.72
Mountain,01/12/12,37730.15
Mountain,01/11/12,36606.992
Mountain,01/10/12,50266.329
Mountain,01/09/12,63144.332
Mountain,01/08/12,85112.341
Mountain,01/07/12,77131.711
Mountain,01/06/12,64207.181
Mountain,01/05/12,52529.978
Mountain,01/04/12,45098.844
Mountain,01/03/12,45391.31
Mountain,01/02/12,44093.997
Mountain,01/01/12,44063.692
Mountain,01/12/11,44479.001
Mountain,01/11/11,39557.14
Mountain,01/10/11,45383.479
Mountain,01/09/11,54143.845
Mountain,01/08/11,74417.431
Mountain,01/07/11,69270.944
Mountain,01/06/11,47230.356
Mountain,01/05/11,36898.148
Mountain,01/04/11,37811.193
Mountain,01/03/11,31397.927
Mountain,01/02/11,35623.944
Mountain,01/01/11,39460.459
Mountain,01/12/10,42146.968
Mountain,01/11/10,43908.35
Mountain,01/10/10,51312.488
Mountain,01/09/10,61788.871
Mountain,01/08/10,75687.748
Mountain,01/07/10,77523.66
Mountain,01/06/10,55085.533
Mountain,01/05/10,40507.123
Mountain,01/04/10,45587.428
Mountain,01/03/10,47086.001
Mountain,01/02/10,41355.848
Mountain,01/01/10,43698.383
Mountain,01/12/09,53900.512
Mountain,01/11/09,46219.144
Mountain,01/10/09,52203.218
Mountain,01/09/09,69952.795
Mountain,01/08/09,83064.515
Mountain,01/07/09,86418.029
Mountain,01/06/09,56297.213
Mountain,01/05/09,60194.505
Mountain,01/04/09,46764.036
Mountain,01/03/09,50874.723
Mountain,01/02/09,48660.156
Mountain,01/01/09,49033.544
Mountain,01/12/08,56168.077
Mountain,01/11/08,48767.95
Mountain,01/10/08,62359.775
Mountain,01/09/08,68964.894
Mountain,01/08/08,81480.965
Mountain,01/07/08,77082.614
Mountain,01/06/08,60269.548
Mountain,01/05/08,49164.373
Mountain,01/04/08,52822.814
Mountain,01/03/08,44488.819
Mountain,01/02/08,49171.619
Mountain,01/01/08,58444.446
Mountain,01/12/07,57330.352
Mountain,01/11/07,52527.727
Mountain,01/10/07,61402.117
Mountain,01/09/07,73250.869
Mountain,01/08/07,81971.185
Mountain,01/07/07,84388.519
Mountain,01/06/07,69618.574
Mountain,01/05/07,55578.516
Mountain,01/04/07,41692.95
Mountain,01/03/07,33697.179
Mountain,01/02/07,41881.611
Mountain,01/01/07,55093.855
Mountain,01/12/06,49588.98231
Mountain,01/11/06,44614.08528
Mountain,01/10/06,58221.86495
Mountain,01/09/06,57522.45725
Mountain,01/08/06,73430.35445
Mountain,01/07/06,72845.97285
Mountain,01/06/06,59430.58567
Mountain,01/05/06,41765.41577
Mountain,01/04/06,36506.69156
Mountain,01/03/06,36438.83995
Mountain,01/02/06,34926.09416
Mountain,01/01/06,38088.93835
Mountain,01/12/05,43673.88232
Mountain,01/11/05,40223.65738
Mountain,01/10/05,43666.1475
Mountain,01/09/05,51600.78824
Mountain,01/08/05,64314.82443
Mountain,01/07/05,67413.43982
Mountain,01/06/05,42610.74957
Mountain,01/05/05,37145.99727
Mountain,01/04/05,34532.29247
Mountain,01/03/05,28321.33133
Mountain,01/02/05,33949.56477
Mountain,01/01/05,36064.15324
Mountain,01/12/04,37731.76551
Mountain,01/11/04,40020.27581
Mountain,01/10/04,41204.75812
Mountain,01/09/04,47666.27961
Mountain,01/08/04,59239.78392
Mountain,01/07/04,64327.94046
Mountain,01/06/04,49466.84031
Mountain,01/05/04,42110.3403
Mountain,01/04/04,32161.12002
Mountain,01/03/04,32282.41843
Mountain,01/02/04,36105.24328
Mountain,01/01/04,31177.48732
Mountain,01/12/03,27232.614
Mountain,01/11/03,29192.208
Mountain,01/10/03,40724.494
Mountain,01/09/03,45196.287
Mountain,01/08/03,60111.69
Mountain,01/07/03,57207.072
Mountain,01/06/03,31940.055
Mountain,01/05/03,26642.225
Mountain,01/04/03,25056.8
Mountain,01/03/03,30640.412
Mountain,01/02/03,28370.637
Mountain,01/01/03,26352.735
Mountain,01/12/02,31146.027
Mountain,01/11/02,30310.9
Mountain,01/10/02,37141.012
Mountain,01/09/02,39783.911
Mountain,01/08/02,44007.877
Mountain,01/07/02,47048.273
Mountain,01/06/02,34956.683
Mountain,01/05/02,26854.103
Mountain,01/04/02,25084.534
Mountain,01/03/02,29501.042
Mountain,01/02/02,23597.49
Mountain,01/01/02,23052.478
Mountain,01/12/01,27924.595
Mountain,01/11/01,26104.972
Mountain,01/10/01,33377.895
Mountain,01/09/01,32257.29
Mountain,01/08/01,39234.949
Mountain,01/07/01,39228.878
Mountain,01/06/01,35313.825
Mountain,01/05/01,37488.999
Mountain,01/04/01,33369.594
Mountain,01/03/01,35807.347
Mountain,01/02/01,32632.12
Mountain,01/01/01,28298.484
Nebraska,01/03/22,0
Nebraska,01/02/22,549.178
Nebraska,01/01/22,794.203
Nebraska,01/12/21,664.089
Nebraska,01/11/21,1304.863
Nebraska,01/10/21,1071.078
Nebraska,01/09/21,896.324
Nebraska,01/08/21,1960.612
Nebraska,01/07/21,1739.243
Nebraska,01/06/21,1511.029
Nebraska,01/05/21,542.099
Nebraska,01/04/21,776.829
Nebraska,01/03/21,0
Nebraska,01/02/21,1013.572
Nebraska,01/01/21,611.711
Nebraska,01/12/20,536.803
Nebraska,01/11/20,497.649
Nebraska,01/10/20,1110.887
Nebraska,01/09/20,744.725
Nebraska,01/08/20,1162.3
Nebraska,01/07/20,1857.088
Nebraska,01/06/20,1406.647
Nebraska,01/05/20,504.035
Nebraska,01/04/20,487.238
Nebraska,01/03/20,564.781
Nebraska,01/02/20,764.809
Nebraska,01/01/20,1199.615
Nebraska,01/12/19,765.287
Nebraska,01/11/19,364.055
Nebraska,01/10/19,364.203
Nebraska,01/09/19,1059.561
Nebraska,01/08/19,2089.123
Nebraska,01/07/19,1781.841
Nebraska,01/06/19,1362.086
Nebraska,01/05/19,1783.45
Nebraska,01/04/19,849.662
Nebraska,01/03/19,695.312
Nebraska,01/02/19,663.988
Nebraska,01/01/19,258.589
Nebraska,01/12/18,356.923
Nebraska,01/11/18,761.832
Nebraska,01/10/18,1172.031
Nebraska,01/09/18,437.363
Nebraska,01/08/18,1081.725
Nebraska,01/07/18,1573.07
Nebraska,01/06/18,1125.469
Nebraska,01/05/18,1349.377
Nebraska,01/04/18,366.622
Nebraska,01/03/18,438.983
Nebraska,01/02/18,250.102
Nebraska,01/01/18,282.408
Nebraska,01/12/17,318.308
Nebraska,01/11/17,297.907
Nebraska,01/10/17,398.276
Nebraska,01/09/17,531.434
Nebraska,01/08/17,994.203
Nebraska,01/07/17,1576.697
Nebraska,01/06/17,588.107
Nebraska,01/05/17,305.851
Nebraska,01/04/17,372.471
Nebraska,01/03/17,337.39
Nebraska,01/02/17,176.883
Nebraska,01/01/17,269.926
Nebraska,01/12/16,179.502
Nebraska,01/11/16,678.685
Nebraska,01/10/16,452.301
Nebraska,01/09/16,257.11
Nebraska,01/08/16,931.097
Nebraska,01/07/16,961.215
Nebraska,01/06/16,1343.806
Nebraska,01/05/16,257.469
Nebraska,01/04/16,389.35
Nebraska,01/03/16,150.486
Nebraska,01/02/16,102.68
Nebraska,01/01/16,87.745
Nebraska,01/12/15,128.858
Nebraska,01/11/15,149.221
Nebraska,01/10/15,102.448
Nebraska,01/09/15,433.328
Nebraska,01/08/15,826.363
Nebraska,01/07/15,1164.148
Nebraska,01/06/15,633.564
Nebraska,01/05/15,178.351
Nebraska,01/04/15,239.863
Nebraska,01/03/15,151.71
Nebraska,01/02/15,63.043
Nebraska,01/01/15,184.224
Nebraska,01/12/14,276.699
Nebraska,01/11/14,221.66
Nebraska,01/10/14,326.07
Nebraska,01/09/14,211.542
Nebraska,01/08/14,642.371
Nebraska,01/07/14,526.958
Nebraska,01/06/14,305.207
Nebraska,01/05/14,820.856
Nebraska,01/04/14,516.985
Nebraska,01/03/14,151.727
Nebraska,01/02/14,89.863
Nebraska,01/01/14,99.456
Nebraska,01/12/13,241.254
Nebraska,01/11/13,304.168
Nebraska,01/10/13,142.995
Nebraska,01/09/13,539.117
Nebraska,01/08/13,1263.27
Nebraska,01/07/13,1108.307
Nebraska,01/06/13,422.467
Nebraska,01/05/13,251.117
Nebraska,01/04/13,120.299
Nebraska,01/03/13,102.821
Nebraska,01/02/13,63.314
Nebraska,01/01/13,44.897
Nebraska,01/12/12,54.662
Nebraska,01/11/12,114.969
Nebraska,01/10/12,90.333
Nebraska,01/09/12,266.62
Nebraska,01/08/12,1250.439
Nebraska,01/07/12,3375.812
Nebraska,01/06/12,1421.632
Nebraska,01/05/12,681.372
Nebraska,01/04/12,240.765
Nebraska,01/03/12,87.356
Nebraska,01/02/12,54.222
Nebraska,01/01/12,58.302
Nebraska,01/12/11,59.026
Nebraska,01/11/11,61.117
Nebraska,01/10/11,75.999
Nebraska,01/09/11,242.028
Nebraska,01/08/11,1088.892
Nebraska,01/07/11,1687.094
Nebraska,01/06/11,384.076
Nebraska,01/05/11,117.436
Nebraska,01/04/11,90.214
Nebraska,01/03/11,240.47
Nebraska,01/02/11,84.167
Nebraska,01/01/11,92.279
Nebraska,01/12/10,71.168
Nebraska,01/11/10,112.101
Nebraska,01/10/10,95.801
Nebraska,01/09/10,138.53
Nebraska,01/08/10,1436.379
Nebraska,01/07/10,901.555
Nebraska,01/06/10,543.643
Nebraska,01/05/10,165.343
Nebraska,01/04/10,89.521
Nebraska,01/03/10,128.037
Nebraska,01/02/10,103.812
Nebraska,01/01/10,163.145
Nebraska,01/12/09,410.284
Nebraska,01/11/09,66.716
Nebraska,01/10/09,116.881
Nebraska,01/09/09,186.042
Nebraska,01/08/09,666.185
Nebraska,01/07/09,647.732
Nebraska,01/06/09,479.218
Nebraska,01/05/09,161.019
Nebraska,01/04/09,190.691
Nebraska,01/03/09,153.689
Nebraska,01/02/09,64.59
Nebraska,01/01/09,188.169
Nebraska,01/12/08,675.055
Nebraska,01/11/08,670.048
Nebraska,01/10/08,371.146
Nebraska,01/09/08,288.161
Nebraska,01/08/08,1536.677
Nebraska,01/07/08,1663.653
Nebraska,01/06/08,656.721
Nebraska,01/05/08,108.742
Nebraska,01/04/08,129.147
Nebraska,01/03/08,427.775
Nebraska,01/02/08,171.137
Nebraska,01/01/08,531.923
Nebraska,01/12/07,260.079
Nebraska,01/11/07,98.78
Nebraska,01/10/07,314.237
Nebraska,01/09/07,491.296
Nebraska,01/08/07,2583.26
Nebraska,01/07/07,2503.332
Nebraska,01/06/07,667.159
Nebraska,01/05/07,880.048
Nebraska,01/04/07,279.098
Nebraska,01/03/07,476.484
Nebraska,01/02/07,846.528
Nebraska,01/01/07,1507.835
Nebraska,01/12/06,417.22273
Nebraska,01/11/06,334.44419
Nebraska,01/10/06,563.80351
Nebraska,01/09/06,313.7752
Nebraska,01/08/06,1465.24161
Nebraska,01/07/06,2462.79824
Nebraska,01/06/06,741.66548
Nebraska,01/05/06,502.61587
Nebraska,01/04/06,378.81695
Nebraska,01/03/06,298.29174
Nebraska,01/02/06,184.79777
Nebraska,01/01/06,123.03794
Nebraska,01/12/05,402.64624
Nebraska,01/11/05,328.7539
Nebraska,01/10/05,440.30003
Nebraska,01/09/05,817.53165
Nebraska,01/08/05,1316.20193
Nebraska,01/07/05,1606.37246
Nebraska,01/06/05,1267.62137
Nebraska,01/05/05,496.04197
Nebraska,01/04/05,388.56597
Nebraska,01/03/05,354.57907
Nebraska,01/02/05,303.05044
Nebraska,01/01/05,343.89721
Nebraska,01/12/04,137.53733
Nebraska,01/11/04,151.50797
Nebraska,01/10/04,150.01436
Nebraska,01/09/04,231.46548
Nebraska,01/08/04,313.95675
Nebraska,01/07/04,487.33913
Nebraska,01/06/04,603.28226
Nebraska,01/05/04,605.69188
Nebraska,01/04/04,175.85145
Nebraska,01/03/04,179.30982
Nebraska,01/02/04,159.10406
Nebraska,01/01/04,144.9445
Nebraska,01/12/03,92.236
Nebraska,01/11/03,217.57
Nebraska,01/10/03,196.948
Nebraska,01/09/03,163.576
Nebraska,01/08/03,1263.734
Nebraska,01/07/03,1371.171
Nebraska,01/06/03,446.923
Nebraska,01/05/03,263.061
Nebraska,01/04/03,236.308
Nebraska,01/03/03,103.8
Nebraska,01/02/03,140.958
Nebraska,01/01/03,96.723
Nebraska,01/12/02,145.208
Nebraska,01/11/02,175.265
Nebraska,01/10/02,413.07
Nebraska,01/09/02,548.453
Nebraska,01/08/02,841.857
Nebraska,01/07/02,1250.6
Nebraska,01/06/02,618.381
Nebraska,01/05/02,282.619
Nebraska,01/04/02,268.971
Nebraska,01/03/02,93.181
Nebraska,01/02/02,88.792
Nebraska,01/01/02,220.246
Nebraska,01/12/01,256.317
Nebraska,01/11/01,249.723
Nebraska,01/10/01,252.166
Nebraska,01/09/01,184.993
Nebraska,01/08/01,701.081
Nebraska,01/07/01,1200.502
Nebraska,01/06/01,421.959
Nebraska,01/05/01,302.159
Nebraska,01/04/01,309.912
Nebraska,01/03/01,269.727
Nebraska,01/02/01,81.297
Nebraska,01/01/01,59.901
Nevada,01/03/22,12393.205
Nevada,01/02/22,12603.68
Nevada,01/01/22,14271.617
Nevada,01/12/21,14329.706
Nevada,01/11/21,13072.382
Nevada,01/10/21,13351.267
Nevada,01/09/21,18444.317
Nevada,01/08/21,22460.593
Nevada,01/07/21,23523.21
Nevada,01/06/21,20519.844
Nevada,01/05/21,13487.532
Nevada,01/04/21,14076.641
Nevada,01/03/21,14494.882
Nevada,01/02/21,13033.323
Nevada,01/01/21,15606.71
Nevada,01/12/20,15735.713
Nevada,01/11/20,12540.579
Nevada,01/10/20,17392.566
Nevada,01/09/20,20614.035
Nevada,01/08/20,24033.836
Nevada,01/07/20,21806.595
Nevada,01/06/20,17632.288
Nevada,01/05/20,14826.874
Nevada,01/04/20,13529.65
Nevada,01/03/20,15175.386
Nevada,01/02/20,14094.772
Nevada,01/01/20,15803.895
Nevada,01/12/19,16212.705
Nevada,01/11/19,14705.758
Nevada,01/10/19,14877.397
Nevada,01/09/19,18236.461
Nevada,01/08/19,23476.454
Nevada,01/07/19,21705.824
Nevada,01/06/19,18012.371
Nevada,01/05/19,12740.042
Nevada,01/04/19,12337.053
Nevada,01/03/19,13388.699
Nevada,01/02/19,12977.77
Nevada,01/01/19,14501.161
Nevada,01/12/18,13504.089
Nevada,01/11/18,13661.361
Nevada,01/10/18,15190.493
Nevada,01/09/18,20337.725
Nevada,01/08/18,23829.398
Nevada,01/07/18,25113.069
Nevada,01/06/18,19280.582
Nevada,01/05/18,14329.744
Nevada,01/04/18,13243.52
Nevada,01/03/18,13552.628
Nevada,01/02/18,13050.103
Nevada,01/01/18,14747.735
Nevada,01/12/17,14784.272
Nevada,01/11/17,14055.083
Nevada,01/10/17,16809.144
Nevada,01/09/17,17603.768
Nevada,01/08/17,22361.671
Nevada,01/07/17,22924.224
Nevada,01/06/17,19237.601
Nevada,01/05/17,14567.794
Nevada,01/04/17,11959.673
Nevada,01/03/17,12852.497
Nevada,01/02/17,13184.129
Nevada,01/01/17,16201.364
Nevada,01/12/16,15923.834
Nevada,01/11/16,15676.093
Nevada,01/10/16,15311.942
Nevada,01/09/16,17165.448
Nevada,01/08/16,21862.056
Nevada,01/07/16,22524.027
Nevada,01/06/16,21279.532
Nevada,01/05/16,17079.861
Nevada,01/04/16,14883.612
Nevada,01/03/16,15431.189
Nevada,01/02/16,14835.494
Nevada,01/01/16,17928.203
Nevada,01/12/15,18314.679
Nevada,01/11/15,15459.603
Nevada,01/10/15,18275.642
Nevada,01/09/15,20338.562
Nevada,01/08/15,23127.461
Nevada,01/07/15,20917.85
Nevada,01/06/15,21420.346
Nevada,01/05/15,15544.367
Nevada,01/04/15,16107.776
Nevada,01/03/15,13635.455
Nevada,01/02/15,13405.126
Nevada,01/01/15,13144.808
Nevada,01/12/14,13723.551
Nevada,01/11/14,12977.642
Nevada,01/10/14,15911.525
Nevada,01/09/14,18218.996
Nevada,01/08/14,18768.935
Nevada,01/07/14,19843.523
Nevada,01/06/14,14199.262
Nevada,01/05/14,12253.525
Nevada,01/04/14,10865.499
Nevada,01/03/14,8888.463
Nevada,01/02/14,9985.669
Nevada,01/01/14,11090.646
Nevada,01/12/13,14917.206
Nevada,01/11/13,12877.98
Nevada,01/10/13,14175.591
Nevada,01/09/13,15472.188
Nevada,01/08/13,19346.566
Nevada,01/07/13,21341.463
Nevada,01/06/13,17587.369
Nevada,01/05/13,13349.791
Nevada,01/04/13,10284.95
Nevada,01/03/13,12552.564
Nevada,01/02/13,13656.673
Nevada,01/01/13,15763.979
Nevada,01/12/12,15310.639
Nevada,01/11/12,12757.648
Nevada,01/10/12,16262.899
Nevada,01/09/12,17863.114
Nevada,01/08/12,22607.767
Nevada,01/07/12,20959.325
Nevada,01/06/12,17965.376
Nevada,01/05/12,16874.112
Nevada,01/04/12,11341.808
Nevada,01/03/12,12107.076
Nevada,01/02/12,12061.526
Nevada,01/01/12,13179.66
Nevada,01/12/11,13713.264
Nevada,01/11/11,10009.573
Nevada,01/10/11,13828.788
Nevada,01/09/11,16066.991
Nevada,01/08/11,19657.497
Nevada,01/07/11,18626.056
Nevada,01/06/11,13945.123
Nevada,01/05/11,12596.265
Nevada,01/04/11,11092.703
Nevada,01/03/11,11641.996
Nevada,01/02/11,10267.37
Nevada,01/01/11,11332.405
Nevada,01/12/10,11490.745
Nevada,01/11/10,12374
Nevada,01/10/10,12620.245
Nevada,01/09/10,15223.716
Nevada,01/08/10,18188.598
Nevada,01/07/10,21674.111
Nevada,01/06/10,15230.222
Nevada,01/05/10,14274.275
Nevada,01/04/10,13468.176
Nevada,01/03/10,14024.603
Nevada,01/02/10,13052.907
Nevada,01/01/10,14215.702
Nevada,01/12/09,14702.46
Nevada,01/11/09,13962.422
Nevada,01/10/09,12927.754
Nevada,01/09/09,18232.244
Nevada,01/08/09,20704.197
Nevada,01/07/09,21375.175
Nevada,01/06/09,16294.039
Nevada,01/05/09,17647.179
Nevada,01/04/09,12227.813
Nevada,01/03/09,14915.687
Nevada,01/02/09,14142.282
Nevada,01/01/09,14917.453
Nevada,01/12/08,15633.915
Nevada,01/11/08,13319.892
Nevada,01/10/08,15059.598
Nevada,01/09/08,17117.984
Nevada,01/08/08,20879.381
Nevada,01/07/08,18413.849
Nevada,01/06/08,14625.665
Nevada,01/05/08,13571.216
Nevada,01/04/08,12631.667
Nevada,01/03/08,12949.447
Nevada,01/02/08,12751.313
Nevada,01/01/08,13713.878
Nevada,01/12/07,12188.977
Nevada,01/11/07,10135.267
Nevada,01/10/07,12212.956
Nevada,01/09/07,16142.583
Nevada,01/08/07,18928.573
Nevada,01/07/07,19672.39
Nevada,01/06/07,16109.481
Nevada,01/05/07,13916.451
Nevada,01/04/07,12270.828
Nevada,01/03/07,12654.453
Nevada,01/02/07,12499.326
Nevada,01/01/07,14741.313
Nevada,01/12/06,13246.99999
Nevada,01/11/06,10708.85142
Nevada,01/10/06,13047.46168
Nevada,01/09/06,16314.01884
Nevada,01/08/06,19339.55187
Nevada,01/07/06,19580.59111
Nevada,01/06/06,16470.13717
Nevada,01/05/06,12372.00061
Nevada,01/04/06,11087.49164
Nevada,01/03/06,11954.84715
Nevada,01/02/06,11019.91094
Nevada,01/01/06,11724.78859
Nevada,01/12/05,13260.731
Nevada,01/11/05,11182.81711
Nevada,01/10/05,11964.59533
Nevada,01/09/05,14753.02119
Nevada,01/08/05,16867.53499
Nevada,01/07/05,16502.98616
Nevada,01/06/05,11215.02765
Nevada,01/05/05,8715.50252
Nevada,01/04/05,9698.85308
Nevada,01/03/05,10277.84457
Nevada,01/02/05,11563.18036
Nevada,01/01/05,11740.88112
Nevada,01/12/04,12186.65674
Nevada,01/11/04,11938.3493
Nevada,01/10/04,12106.29279
Nevada,01/09/04,13687.36186
Nevada,01/08/04,16518.4361
Nevada,01/07/04,16687.42194
Nevada,01/06/04,12910.86167
Nevada,01/05/04,8713.81922
Nevada,01/04/04,6595.07749
Nevada,01/03/04,7202.9699
Nevada,01/02/04,9852.67328
Nevada,01/01/04,8545.53574
Nevada,01/12/03,9502.672
Nevada,01/11/03,8648.132
Nevada,01/10/03,10671.698
Nevada,01/09/03,11903.44
Nevada,01/08/03,14648.105
Nevada,01/07/03,13856.981
Nevada,01/06/03,9884.577
Nevada,01/05/03,7558.487
Nevada,01/04/03,6426.547
Nevada,01/03/03,7633.182
Nevada,01/02/03,7621.877
Nevada,01/01/03,7604.177
Nevada,01/12/02,8706.94
Nevada,01/11/02,9317.191
Nevada,01/10/02,9859.307
Nevada,01/09/02,10763.328
Nevada,01/08/02,11631.23
Nevada,01/07/02,10964.884
Nevada,01/06/02,9531.684
Nevada,01/05/02,7671.791
Nevada,01/04/02,5973.702
Nevada,01/03/02,8649.627
Nevada,01/02/02,7845.391
Nevada,01/01/02,8689.946
Nevada,01/12/01,7837.226
Nevada,01/11/01,7698.373
Nevada,01/10/01,9263.825
Nevada,01/09/01,8520.456
Nevada,01/08/01,10878.407
Nevada,01/07/01,9156.455
Nevada,01/06/01,8398.992
Nevada,01/05/01,8715.196
Nevada,01/04/01,6925.771
Nevada,01/03/01,10271.307
Nevada,01/02/01,10261.01
Nevada,01/01/01,10583.169
New England ,01/03/22,28765.028
New England ,01/02/22,28233.071
New England ,01/01/22,32310.694
New England ,01/12/21,29029.212
New England ,01/11/21,31178.618
New England ,01/10/21,32852.938
New England ,01/09/21,32585.192
New England ,01/08/21,44174.221
New England ,01/07/21,39123.655
New England ,01/06/21,38060.798
New England ,01/05/21,24110.507
New England ,01/04/21,19938.435
New England ,01/03/21,26132.74
New England ,01/02/21,30749.312
New England ,01/01/21,32843.814
New England ,01/12/20,28169.627
New England ,01/11/20,25922.293
New England ,01/10/20,28462.704
New England ,01/09/20,31283.609
New England ,01/08/20,40753.738
New England ,01/07/20,49261.597
New England ,01/06/20,33897.65
New England ,01/05/20,19517.261
New England ,01/04/20,22567.281
New England ,01/03/20,20594.78
New England ,01/02/20,26748.166
New England ,01/01/20,29652.372
New England ,01/12/19,30346.395
New England ,01/11/19,25093.424
New England ,01/10/19,27086.631
New England ,01/09/19,26725.501
New England ,01/08/19,39709.13
New England ,01/07/19,47715.697
New England ,01/06/19,26553.725
New England ,01/05/19,21090.908
New England ,01/04/19,23507.421
New England ,01/03/19,24860.472
New England ,01/02/19,22935.949
New England ,01/01/19,26953.274
New England ,01/12/18,25809.606
New England ,01/11/18,26288.651
New England ,01/10/18,34089.454
New England ,01/09/18,35373.61
New England ,01/08/18,49132.859
New England ,01/07/18,44902.913
New England ,01/06/18,30006.771
New England ,01/05/18,21963.513
New England ,01/04/18,21242.767
New England ,01/03/18,26607.753
New England ,01/02/18,22956.053
New England ,01/01/18,23994.682
New England ,01/12/17,27062.221
New England ,01/11/17,27138.156
New England ,01/10/17,31895.666
New England ,01/09/17,32899.724
New England ,01/08/17,39768.276
New England ,01/07/17,39723.943
New England ,01/06/17,31519.888
New England ,01/05/17,26011.647
New England ,01/04/17,31947.824
New England ,01/03/17,24604.43
New England ,01/02/17,22686.294
New England ,01/01/17,26961.05
New England ,01/12/16,25602.634
New England ,01/11/16,24693.167
New England ,01/10/16,25914.415
New England ,01/09/16,34377.186
New England ,01/08/16,47620.196
New England ,01/07/16,46451.505
New England ,01/06/16,35643.552
New England ,01/05/16,35198.955
New England ,01/04/16,30642.256
New England ,01/03/16,25006.151
New England ,01/02/16,24788.863
New England ,01/01/16,26647.296
New England ,01/12/15,27527.537
New England ,01/11/15,28111.695
New England ,01/10/15,34161.971
New England ,01/09/15,36672.834
New England ,01/08/15,49623.11
New England ,01/07/15,47010.697
New England ,01/06/15,34922.057
New England ,01/05/15,34334.021
New England ,01/04/15,26568.489
New England ,01/03/15,24524.888
New England ,01/02/15,18987.815
New England ,01/01/15,24988.764
New England ,01/12/14,24109.574
New England ,01/11/14,23107.563
New England ,01/10/14,29937.494
New England ,01/09/14,31617.989
New England ,01/08/14,38431.116
New England ,01/07/14,43730.412
New England ,01/06/14,33102.288
New England ,01/05/14,27116.3
New England ,01/04/14,28495.285
New England ,01/03/14,18113.562
New England ,01/02/14,18288.924
New England ,01/01/14,19157.163
New England ,01/12/13,21307.327
New England ,01/11/13,24717.698
New England ,01/10/13,29776.012
New England ,01/09/13,33300.435
New England ,01/08/13,39914.787
New England ,01/07/13,46638.555
New England ,01/06/13,31467.827
New England ,01/05/13,32803.44
New England ,01/04/13,27725.616
New England ,01/03/13,24057.528
New England ,01/02/13,19683.977
New England ,01/01/13,26640.612
New England ,01/12/12,26073.701
New England ,01/11/12,30029.725
New England ,01/10/12,37993.728
New England ,01/09/12,41501.8
New England ,01/08/12,51962.705
